[13Jan2025 00:02:15.433] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: kevin123j2 lost connection: Disconnected
[13Jan2025 00:02:15.438] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: kevin123j2 left the game
[13Jan2025 00:02:45.715] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: 789123[/127.18.60.42:37363] logged in with entity id 6318 at (-77.42269611027815, 67.8500000178814, 794.5787764692085)
[13Jan2025 00:02:45.732] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: 789123 joined the game
[13Jan2025 00:02:47.195] [Server thread/INFO] [Jade/]: Syncing config to 789123 (8dee5df8-aa2c-3636-ba39-85e868cf3747)
[13Jan2025 00:03:39.969] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> entra a la llamada gustavo
[13Jan2025 00:03:53.765] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: 789123 has made the advancement [Safe Haven]
[13Jan2025 00:04:03.496] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 0.4232192559250052
[13Jan2025 00:04:16.098] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 0.27277146421069043
[13Jan2025 00:04:16.147] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 0.9385878448819246
[13Jan2025 00:04:16.195] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 1.6049643882690932
[13Jan2025 00:04:29.017] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2005ms or 40 ticks behind
[13Jan2025 00:04:49.571] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2009ms or 40 ticks behind
[13Jan2025 00:04:54.764] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: 789123 moved too quickly! 8.750534706721453,0.0625,4.861548458320158
[13Jan2025 00:05:06.811] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2249ms or 44 ticks behind
[13Jan2025 00:05:10.279] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: 789123 has made the advancement [Call For Adventure]
[13Jan2025 00:05:27.424] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 5662ms or 113 ticks behind
[13Jan2025 00:05:42.734] [Worker-Main-3/WARN] [net.minecraft.world.level.levelgen.heightproviders.UniformHeight/]: Empty height range: [-33 absolute--50 absolute]
[13Jan2025 00:06:26.319] [Worker-Main-2/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:
[13Jan2025 00:06:26.320] [Worker-Main-2/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:
[13Jan2025 00:06:26.320] [Worker-Main-2/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:
[13Jan2025 00:06:47.887] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: revampedvillages:outpost/points
[13Jan2025 00:07:37.287] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_main_room_pool
[13Jan2025 00:07:37.288] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_additions_2_pool
[13Jan2025 00:07:37.289] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_additions_3_pool
[13Jan2025 00:07:37.289] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_additions_1_pool
[13Jan2025 00:07:40.067] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2004ms or 40 ticks behind
[13Jan2025 00:11:25.354] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <789123> vendito internet
[13Jan2025 00:11:54.470] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> zzz
[13Jan2025 00:12:02.700] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <789123> no tengo cama
[13Jan2025 00:12:20.353] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> xdd
[13Jan2025 00:13:06.572] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> milagro
[13Jan2025 00:13:13.569] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Amal'/11540, l='ServerLevel[world]', x=-403.49, y=61.00, z=1575.70] died, message: 'Amal froze to death'
[13Jan2025 00:13:13.570] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Villager['Amal'/11540, l='ServerLevel[world]', x=-403.49, y=61.00, z=1575.70] died: Amal froze to death
[13Jan2025 00:29:39.888] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:39.933] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:39.980] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.035] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.077] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.127] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.174] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.222] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.271] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.311] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.358] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.402] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.449] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.489] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.539] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.589] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.638] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.688] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.738] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.791] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.839] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.890] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.939] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:40.989] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.046] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.093] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.138] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.187] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.242] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.294] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.338] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.385] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.436] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.492] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.536] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.585] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.641] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.687] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.738] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.788] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.842] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.897] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:41.954] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:42.016] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:42.069] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:42.119] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:42.942] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:42.999] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.045] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.103] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.166] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.211] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.255] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.299] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.348] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.389] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.429] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.469] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.513] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.557] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.598] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.635] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.674] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.716] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.758] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.801] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.842] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.882] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.922] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:43.964] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.003] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.044] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.086] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.123] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.162] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.207] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-513.77, y=-5.10, z=1419.09]
[13Jan2025 00:29:44.254] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-511.97, y=-5.10, z=1418.67]
[13Jan2025 00:29:44.294] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.336] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.380] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.423] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.465] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.507] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.557] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.607] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.646] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.689] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.743] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.786] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.827] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.866] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
[13Jan2025 00:29:44.903] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-510.26, y=-5.10, z=1417.95]
